,Unnamed: 0.1,Unnamed: 0,X,rouge1_precision,rouge2_precision,rougeL_precision,rouge1_recall,rouge2_recall,rougeL_recall,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,fkre,fkgl,fogi,smog,cole,auto,t_word,t_stopword,t_punct,t_syll,t_syll2,t_syll3,t_uword,t_sent,t_char,t_kup,t_bry,t_subtlex_us_zipf,t_n_ent_law,summary_generated,align_score,summary,bertscore_p,bertscore_r,bertscore_f1,summac
953,953,953,1953,0.944099378881988,0.875,0.881987577639752,0.710280373831776,0.657276995305164,0.663551401869159,0.810666666666667,0.750670241286863,0.757333333333333,-17.92,35.385,39.448,17.138,13.114,41.531,169,73,11,270,31,18,87,2,798,807.71,702.744,803.123,0,"Integrity of the United States Courts Act of 2001 - Amends the North American Free Trade Agreement (NAFTA) Implementation Act to permit a party or person to file with the U.S. Court of International Trade an appeal of a determination of a binational panel, alleging that a panel determination was based on a misinterpretation of U.S. law, a member of a binational panel is guilty of gross misconduct, bias, or serious conflict of interest, or that the panel seriously departed from a fundamental rule of procedure or exceeded its own authority, and such actions have materially affected panel determinations with respect to antidumping and countervailing duty cases and threaten the integrity of the panel review process. Authorizes a party or person requesting a panel review that is not convened within 315 days to file an appeal with the U.S. Court of International Trade if such request has been made and a panel is not convened within the same period.",0.6881335377693176,"Integrity of the United States Courts Act of 2001 - Amends the North American Free Trade Agreement (NAFTA) Implementation Act to permit a party or person to file with the U.S. Court of International Trade an appeal of a determination of a binational panel, alleging that a panel determination was based on a misinterpretation of U.S. law, a member of a binational panel is guilty of gross misconduct, bias, or serious conflict of interest, or that the panel seriously departed from a fundamental rule of procedure or exceeded its own authority, and such actions have materially affected panel determinations with respect to antidumping and countervailing duty cases and threaten the integrity of the panel review process.Authorizes a party to file an appeal of the antidumping or countervailing duty determination with the U.S. Court of International Trade if such party has requested a panel review of the determination, but such panel is not convened within 315 days.Amends the Tariff Act of 1930 to grant the U.S. Court of International Trade jurisdiction over the review of a final determination of a binational panel or an investigating authority.Declares that the amendments made by this Act with respect to antidumping and countervailing duty law shall apply to goods from Canada and Mexico.",0.9756722450256348,0.948792576789856,0.9620446562767028,0.02386321872472763
954,954,954,1954,0.926829268292683,0.6,0.804878048780488,0.179245283018868,0.113744075829384,0.155660377358491,0.300395256916996,0.191235059760956,0.260869565217391,53.419,16.242,22.514,5.713,9.815,20.653,51,11,9,55,6,1,43,1,197,193.3,160.5,180.516,0,"Death Tax Repeal Act of 2015 This bill amends the Internal Revenue Code to: (1) repeal the estate and generation-skipping transfer taxes, and (2) make permanent the maximum 35% gift tax rate and a $5 million lifetime gift tax exemption.",0.0198303386569023,"Death Tax Repeal Act of 2015  (Sec. 2) This bill amends the Internal Revenue Code to repeal the estate and generation-skipping transfer taxes for estates of decedents dying or for transfers made on or after the enactment date of this Act. In the case of assets placed in a qualified domestic trust by a decedent who dies prior to the enactment of this Act, the current estate tax will not apply to: (1) distributions from such trust before the death of a surviving spouse made more than 10 years after the enactment date of this Act, and (2) assets remaining in such trust upon the death of the surviving spouse. (Sec. 3) This section revises gift tax rates to lower the top rate to 35% and deems a transfer in trust to be a taxable gift unless the trust is treated as wholly-owned by the donor or the donor's spouse.  The lifetime exemption for gifts is set at $5 million with a cost-of-living adjustment for calendar years beginning after 2011. The adjusted exemption amount in 2015 is $5.43 million. (Sec. 4) The budgetary effects of this Act are exempted from entry on either PAYGO scorecard maintained under the Statutory Pay-As-You-Go Act of 2010. ",0.933818221092224,0.8229385614395142,0.8748792409896851,0.0015993377892300487
955,955,955,1955,0.541666666666667,0.410526315789474,0.489583333333333,0.571428571428571,0.433333333333333,0.516483516483517,0.556149732620321,0.421621621621622,0.502673796791444,6.13,24.08,31.566,9.895,18.225,29.829,113,27,19,170,30,6,69,2,573,395.13,314.035,370.14,0,"Responsible Education Achieves Care and Healthy Outcomes for Users' Treatment Act of 2018 or the REACH OUT Act of 2018 This bill requires the Centers for Medicare &amp; Medicaid Services to award grants, contracts, or cooperative agreements to support eligible entities&nbsp;in providing technical assistance to: (1) outlier prescribers of opioids about best practices for prescribing opioids; (2) outlier prescribers of opioids about non-opioid pain management therapies; and (3) outlier prescribers of opioids about non-opioid pain management therapies. In awarding such grants, the CMS shall prioritize establishing technical assistance resources in each state.",0.5083900690078735,"Responsible Education Achieves Care and Healthy Outcomes for Users&rsquo; Treatment Act of 2018 or the REACH OUT Act of 2018 (Sec. 2) This bill requires the Centers for Medicare &amp; Medicaid Services to award grants, contracts, or cooperative agreements to qualifying organizations in order to support efforts to curb outlier prescribers of opioids under the Medicare prescription drug benefit and Medicare Advantage prescription drug plans. (Sec. 3) Additionally, the bill temporarily eliminates the enhanced federal matching rate for Medicaid expenditures regarding specified medical services provided by certain managed care organizations.",0.8941069841384888,0.9021050333976746,0.8980882167816162,0.014076869934797287
956,956,956,1956,0.885714285714286,0.605769230769231,0.60952380952381,0.560240963855422,0.381818181818182,0.385542168674699,0.686346863468635,0.468401486988848,0.472324723247233,32.036,21.709,29.262,11.425,11.165,26.625,116,48,12,150,22,8,58,2,499,360.07,298.745,525.762,0,"Amends the Bretton Woods Agreements Act to require the Secretary of the Treasury to instruct the U.S. Governor of the Global Fund to Fight AIDS, Tuberculosis and Malaria to: (1) accept the amendments to the Articles of Agreement of the Fund approved in resolution 52-4 of the Board of Governors of the Fund; and (2) seek to enter into negotiations for the purpose of inducing other Fund members to contribute to the Fund to Fight AIDS, Tuberculosis and Malaria. Requires the Secretary to provide for the contribution to the Fund to Fight AIDS, Tuberculosis and Malaria in each of FY 2004 through 2006.",0.5330643653869629,"Amends the Bretton Woods Agreements Act to direct the U.S. Governor of the International Monetary Fund (IMF) to accept, on behalf of the United States, the fourth amendment to the Articles of Agreement of the IMF approved in resolution numbered 52- 4 of the IMF's Board of Governors.Directs the Secretary of the Treasury to: (1) instruct the U.S. Executive Director at the IMF to seek an agreement to include the International Bank for Reconstruction and Development (World Bank), in its capacity as administrator of the Global Fund to Fight AIDS, Tuberculosis and Malaria, as a prescribed holder of Special Drawing Rights; (2) upon achieving an agreement, provide for the contribution of one-third of the Special Drawing Rights received by the United States to the Global Fund to Fight AIDS, Tuberculosis and Malaria; and (3) seek to enter into negotiations to induce IMF member countries to contribute their allocated Special Drawing Rights to the Global Fund to Fight AIDS, Tuberculosis and Malaria.",0.9395748376846312,0.9024356007575988,0.9206307530403136,0.1336718648672104
957,957,957,1957,0.733333333333333,0.470588235294118,0.458333333333333,0.417061611374408,0.266666666666667,0.260663507109005,0.531722054380665,0.340425531914894,0.332326283987915,-2.115,28.46,32.667,9.033,15.606,34.122,141,41,21,210,26,5,84,2,672,582.58,413.317,605.716,0,"Shaken Baby Syndrome Prevention Act of 2007 - Requires the Secretary of Health and Human Services, acting through specified federal officials, to develop a national Shaken Baby Syndrome public health campaign which shall inform the general public, and new parents, child care providers and other caregivers of young children, health care providers, and social workers, about brain injuries and other harmful effects that may result from shaking, or abusive impact to the head, of infants and children under age five, and healthy strategies to cope with a crying infant and related frustrations. Requires the Secretary to: (1) develop a National Action Plan for prevention of Shaken Baby Syndrome; and (2) carry out communication, education, and training about Shaken Baby Syndrome prevention.",0.704537034034729,"Shaken Baby Syndrome Prevention Act of 2007 - Requires the Secretary of Health and Human Services, acting through various federal agencies, to develop a national Shaken Baby Syndrome public health campaign. Requires the Secretary to: (1) develop a National Action Plan and effective strategies to increase awareness of opportunities to prevent Shaken Baby Syndrome; and (2) coordinate the Plan and strategies with evidence-based strategies and efforts that support families with infants and other young children.

Directs the Secretary to carry out communication, education, and training about Shaken Baby Syndrome prevention, including efforts to communicate with the general public, such as by: (1) disseminating effective prevention practices and techniques to parents and caregivers; (2) producing evidence-based educational and information materials; and (3) carrying out Shaken Baby Syndrome training.

Requires the Secretary to work to ensure that the parents and caregivers of children are connected to effective supports through the coordination of existing programs and networks or the establishment of new programs, including a 24-hour phone hotline and the development of an Internet website for round-the-clock support.

Establishes a Shaken Baby Awareness Advisory Council to develop recommendations: (1) regarding the National Action Plan and effective strategies; and (2) related to support services for families and caregivers of young children.",0.8979211449623108,0.8802809715270996,0.8890135884284973,0.03231937438249588
958,958,958,1958,0.993865030674847,0.87037037037037,0.932515337423313,0.436657681940701,0.381081081081081,0.409703504043127,0.606741573033708,0.530075187969925,0.569288389513109,-10.313,34.945,41.434,13.993,13.922,43.419,187,68,24,259,36,12,92,2,858,891.5,714.202,802.587,0,"Directs the Assistant Attorney General for the Office of Justice Programs of the Department of Justice to award such grants to PAL chapters for: (1) establishing chapters to serve public housing projects and other distressed areas; and (2) expanding existing chapters to serve additional youths. Requires PAL to submit grant applications to the Assistant Attorney General, which shall include: (1) a long-term strategy to establish 250 additional PAL chapters and detailed summary of those areas in which new PAL chapters will be established or in which existing chapters will be expanded to serve additional youths during the next fiscal year; (2) a plan to ensure that there are a total of not less than 570 PAL chapters in operation before January 1, 2003; (3) a certification that there will be appropriate coordination with those communities where new PAL chapters will be located; and (4) an explanation of the manner in which new PAL chapters will operate without additional, direct Federal financial assistance.",0.5572708249092102,"National Police Athletic League Youth Enrichment Act of 1999 - Directs the Assistant Attorney General for the Office of Justice Programs of the Department of Justice, for each of FY 2000 through 2004, to award a grant to the Police Athletic League (PAL) for the purposes of establishing PAL chapters to serve public housing projects and other distressed areas and expanding existing chapters to serve additional youths. 
Requires PAL, in order to be eligible to receive a grant, to submit to the Assistant Attorney General an application which shall include: (1) a long-term strategy to establish 250 additional chapters and a detailed summary of those areas in which new chapters will be established, or in which existing chapters will be expanded to serve additional youths, during the next fiscal year; (2) a plan to ensure that there are a total of not less than 570 chapters in operation before January 1, 2003; (3) a certification that there will be appropriate coordination with those communities where new chapters will be located; and (4) an explanation of the manner in which new chapters will operate without additional, direct Federal financial assistance once assistance under this Act is discontinued.  Directs the Assistant Attorney General to review, and take action on, an application within 120 days after the date of submission. 
(Sec. 6) Directs that amounts made available under a grant awarded under this Act be used by the PAL to provide funding for the establishment of PAL chapters serving public housing projects and other distressed areas, or the expansion of existing PAL chapters. Requires that each new or expanded PAL chapter assisted carry out not less than four programs during non-school hours, of which: (1) not less than two programs shall provide mentoring assistance, academic assistance, recreational and athletic activities, or technology training; and (2) any remaining programs shall provide drug, alcohol, and gang prevention activities; health and nutrition counseling; cultural and social programs; conflict resolution training, anger management, and peer pressure training; job skill preparation activities; or Youth Police Athletic League Conferences or Youth Forums. 
(Sec. 7) Sets forth reporting requirements. 
(Sec. 8) Authorizes appropriations.  Sets aside specified percentages of grant sums for research and evaluation, technical assistance, and management and administration.",0.9591531157493592,0.8720918297767639,0.9135529398918152,0.00833153910934925
959,959,959,1959,0.295652173913043,0.196506550218341,0.247826086956522,0.819277108433735,0.548780487804878,0.686746987951807,0.434504792332268,0.289389067524116,0.364217252396166,39.164,17.278,22.952,6.597,10.668,19.476,260,117,31,349,44,8,105,6,1093,1254.91,988.613,1153.428,0,"(Sec. 3) Requires the Federal reserve banks to transfer from their surplus funds, in addition to the amounts required to be transferred from their surplus funds to the Board of Governors of the Federal Reserve System for deposit into the general fund of the Treasury, such sums as are necessary to equal the net cost of this Act in each of FY 2001 through 2005. Directs the Board to determine the amount each such bank shall pay in such fiscal year. Declares that no Federal reserve bank may replenish such bank\\'s surplus fund by the amount of any transfer during the fiscal year for which such transfer is made.(Sec. 4) Requires each insured depository institution to make available to consumers an affordable transaction account,"" with specified features, by regulation: (1) as an initial deposit; and (2) as a minimum balance, if any, to maintain such account. Allows an insured depository institution to require as an initial deposit: (1) up to ten percent of the total amount of advances on the account; and (2) up to 20 percent of the total amount of deposits placed into such account during any 30-day period. Allows an insured depository institution to have up to ten percent of the total amount of deposits placed into such account as an initial deposit, and up to 20 percent of the total amount of deposits""",0.6697140336036682,"Requires the Federal reserve banks to transfer specified surplus funds to the Board for transfer to the Secretary of the Treasury for deposit in the general fund of the Treasury for FY 2001 through 2005. Prohibits replenishment of the surplus fund during the fiscal year for which such transfer is made.
Mandates that each insured depository institution make available to consumers a consumer transaction account to be known as an ""affordable transaction account"". Sets forth operational parameters to be prescribed by the Board.",0.8322321176528931,0.9061852097511292,0.8676356077194214,0.0258701890707016
960,960,960,1960,0.953846153846154,0.890625,0.923076923076923,0.405228758169935,0.375,0.392156862745098,0.568807339449541,0.527777777777778,0.55045871559633,-45.26,35.72,45.077,17.138,19.567,39.765,73,19,8,143,31,9,46,1,404,293.89,237.619,314.213,0,"United States-Israel Homeland Security Foundation Act - Amends the Homeland Security Act of 2002 to authorize the Secretary of Homeland Security to establish a United States-Israel Homeland Security Foundation, for the purpose of awarding conditional grants to joint business ventures between United States and Israeli private corporate entities to develop, manufacture, sell, or otherwise provide products and services with applications related to homeland security.",0.6948566436767578,"United States-Israel Homeland Security Foundation Act - Amends the Homeland Security Act of 2002 to authorize the Secretary of Homeland Security to establish a United States-Israel Homeland Security Foundation for awarding conditional grants to joint business ventures between U.S. and Israeli private corporate entities to develop, manufacture, sell, or otherwise provide products and services with applications related to homeland security. Limits grant amounts to 50 percent of proposed costs. Requires grant recipients to repay the Foundation up to 150 percent of the grant awarded. Directs the Foundation to include an advisory board. Provides Foundation funding through the Acceleration Fund for Research and Development of Homeland Security Technologies.

Directs the Secretary, if not establishing the Foundation, to use a specified amount from such Fund to support the efforts of the Binational Industrial Research and Development Foundation to make grants to joint U.S.-Israeli business ventures for projects relating to homeland security.",0.9716591835021972,0.8983253836631775,0.9335542917251588,0.1920367330312729
961,961,961,1961,0.557077625570776,0.31651376146789,0.374429223744292,0.674033149171271,0.383333333333333,0.453038674033149,0.61,0.346733668341709,0.41,12.177,20.629,24.828,13.798,18.159,24.671,253,73,34,408,56,35,136,6,1329,1179.17,905.855,1056.977,0,". The expanded summary of the Senate reported version is repeated here.) STEM Network Act (Sec. 2) This bill directs the Department of Education (ED) to make matching grants to state-based science, technology, engineering, and mathematics (STEM) networks or similar organizations of STEM stakeholders to expand STEM education. (Sec. 3) The grants must be used for: testing, validating, sharing, and scaling up STEM education research, promising practices, and exemplary programs; identifying state STEM education weaknesses and prioritizing strategies to address them; assisting in the implementation of rigorous common content standards in STEM education that reflect common elements between such disciplines and take into consideration the Next Generation Science Standards and the Common Core State Standards Initiative, the needs of English language learners and special education students, and the need to increase scientific literacy of prekindergarten through grade 12 students; promoting and developing undergraduate pre-service teacher programs in institutions of higher education that emphasize STEM content; developing STEM career pathways that reflect 21st century workforce needs; developing STEM-related workforce education and training programs in secondary schools and institutions of higher education to enhance the skills of workers to meet the needs of business and industry; and developing systems for the implementation of extended learning times on school sites to enhance STEM education inside and outside of the classroom",0.649845540523529,"STEM Network Act - Directs the Secretary of Education to award matching grants to state-based STEM networks or similar organizations to increase elementary and secondary school students' achievement in the STEM (Science, Technology, Engineering, and Mathematics) disciplines, particularly in rural and low-income schools.

Includes among grant uses:

 testing, sharing, and scaling up STEM education research, promising practices, and exemplary programs; identifying state STEM education weaknesses and prioritizing strategies to address them; implementing rigorous common STEM education content standards; developing and implementing innovative STEM assessments; promoting and developing pre- and in-service STEM teacher training; developing STEM career pathways and workforce education and training programs that reflect 21st century workforce needs; and facilitating the implementation of extended STEM learning times on school sites. Requires grantees to conduct periodic independent evaluations of their effectiveness in accomplishing those activities.

Prohibits the Secretary from: (1) endorsing or approving any STEM curriculum designed for use in an elementary school, secondary school, or institution of higher education; or (2) requiring a state, local educational agency, or school to adopt a specific STEM program or instructional materials.",0.8886210918426514,0.8952798247337341,0.8919379711151123,0.1155017837882042
962,962,962,1962,1.0,0.903614457831325,0.964285714285714,0.763636363636364,0.688073394495413,0.736363636363636,0.865979381443299,0.78125,0.835051546391752,18.279,17.666,24.057,9.895,16.953,19.652,91,31,7,159,27,9,57,3,490,448.21,373.106,422.345,0,"Supporting Education for Returning Veterans Act of 2008 - Amends the Higher Education Act of 1965 to authorize the Secretary of Education to award three-year grants to institutions of higher education to establish programs that support students who are veterans by providing and coordinating services that address their academic, financial, physical, and social needs. Requires grantees to establish a campus Center of Excellence for Veteran Student Success that provides a single point of contact to coordinate comprehensive support services for students who are veterans.",0.9321529269218444,"Supporting Education for Returning Veterans Act of 2008 - Amends the Higher Education Act of 1965 to authorize the Secretary of Education to award three-year grants to institutions of higher education to establish programs that support veterans who are students by providing and coordinating services that address their academic, financial, physical, and social needs.

Requires each grantee to establish a campus Center of Excellence for Veteran Student Success that provides a single point of contact for the coordination of comprehensive support services for students who are veterans.

Requires the Secretary to develop an evaluation and accountability plan for measuring the effect such programs have on veterans' success in postsecondary education.",0.9876391291618348,0.9565598964691162,0.971851110458374,0.01311289519071579
963,963,963,1963,0.780346820809249,0.511627906976744,0.502890173410405,0.441176470588235,0.288524590163934,0.284313725490196,0.563674321503132,0.368972746331237,0.363256784968685,32.111,14.92,20.059,9.412,13.898,15.675,192,75,19,306,44,19,114,7,928,911.44,760.35,883.446,0,"(This measure has not been amended since it was introduced in the House on March 6, 2003. The summary of that version is repeated here.) Consumer Checking Account Fairness Act - Amends the Expedited Funds Availability Act to direct the Board of Governors of the Federal Reserve System to prescribe regulations to: (1) reduce certain check hold periods; and (2) eliminate certain distinctions if they no longer have any significance for any category of checks under the Checking Clearing for the 21st Century Act or regulations implementing such Act.Prohibits a depository institution from assessing any fee for an overdraft when it has received a provisional or final settlement with respect to a deposited check. Requires the depository institution to credit all deposits to an account before debiting any check drawn on the account.Treats Saturdays as business days for purposes of determining check hold periods.Requires a depository institution to post credits and debits against a checking account used primarily for personal, family, or household purposes after the close of any business day.",0.3302032649517059,"Consumer Checking Account Fairness Act - Amends the Expedited Funds Availability Act to direct the Board of Governors of the Federal Reserve System to prescribe regulations to: (1) reduce the expedited funds availability time periods to take into account the time within which any receiving institution can reasonably expect to learn of the nonpayment of most items for each category of checks under the Checking Clearing for the 21st Century Act (Check 21 Act) or its implementing regulations; and (2) eliminate distinctions between the time period schedules if the Board finds that they no longer have any significance for any category of checks under such Act or regulations.

Extends the next business day availability requirement to funds deposited at a proprietary ATM.

Sets a limit upon certain overdraft fees imposed during a check hold period.

Requires a depository institution to credit all deposits to a consumer checking account before debiting any check drawn on the account and presented for payment.

Requires that Saturday be treated as a business day in the calculation of any period within which funds deposited in an account are required to be made available if the depository institution debits accounts on Saturdays for checks received.

Reduces from four business days to two business days the mandatory check hold period on funds deposited by nonlocal checks.

Prohibits a depository institution from imposing a fee for paying any check drawn on an account which lacks sufficient funds (bounce protection) unless the accountholder has requested check protection service.

Amends the Check 21 Act to provide that if a bank that holds the account of a consumer imposes any fee for producing a copy of a substitute check, the expedited recredit process shall be available for all charges initiated by check against the account regardless of whether a substitute check was involved or provided to the consumer.",0.9016158580780028,0.8698761463165283,0.885461688041687,0.06528810411691666
964,964,964,1964,0.466292134831461,0.384180790960452,0.410112359550562,0.846938775510204,0.701030927835051,0.744897959183674,0.601449275362319,0.496350364963504,0.528985507246377,-42.244,41.262,48.184,19.373,17.529,50.033,195,69,17,334,56,23,101,2,1036,1173.43,981.455,829.835,0,Home Construction Lending Regulatory Improvement Act of 2011 - Directs each of the appropriate federal banking agencies to initiate a coordinated rulemaking regarding financial institutions under their respective jurisdictions that make real estate loans to home builders. Requires such rulemaking to provide for: (1) elimination of the 100% of bank capital measurement requirement if any qualified financial institution is holding real estate loans in its lending portfolio that in the aggregate represent 100% or more of its total capital; (2) prohibitions by the appropriate federal banking agency against a qualified financial institution from making a real estate loan to a home builder that has a viable project; (3) requirements that entities used by financial institutions assess the value of collateral with respect to a real estate loan associated with any viable project in such institution's lending portfolio utilize an as completed valuation to make such assessment; and (4) requirements that entities used by financial institutions assess or review underwriting standards and collateral values for real estate loans made by such institutions use comparable sales involving arms length transactions.,0.4614166617393493,"Home Construction Lending Regulatory Improvement Act of 2011 - Directs the appropriate federal banking agencies to initiate a coordinated rulemaking with respect to financial institutions under their respective jurisdictions that make real estate loans to home builders.

Requires such rulemaking to provide for: (1) elimination of the 100% of bank capital measurement, (2) realistic market-based appraisals, and (3) a prohibition against compelling lenders to call or curtail loans in good standing.

Prohibits a federal banking agency also from preventing a qualified financial institution from making a real estate loan to a home builder that has a viable project.",0.8946371078491211,0.9257407784461976,0.909923255443573,0.043415553867816925
965,965,965,1965,0.876237623762376,0.661691542288557,0.688118811881188,0.501416430594901,0.377840909090909,0.393767705382436,0.637837837837838,0.481012658227848,0.500900900900901,41.423,12.5,19.565,6.258,14.871,14.412,244,64,42,346,58,12,106,10,1147,1134.62,824.695,955.076,0,"National Sea Grant College Program Amendments Act of 2008- (Sec. 4) Amends the National Sea Grant College Program Act to substitute extension services"" for ""advisory services"" in the definition of ""project."" (Sec. 5) Adds regional research and information plans as elements of the national sea grant college program. Removes a reference to the sea grant review panel from provisions relating to the administration of the program. Refers to regional or national strategic investments being developed in consultation with the board and with the approval of sea grant colleges and the sea grant institutes. (Current law refers to the approval of the sea grant review panel as well as the colleges and institutes.) Revises the program director\\'s duties. (Sec. 6) Excludes amounts appropriated under provisions relating to graduate ocean, coastal, and Great Lakes resources fellowships (the Dean John A. Knauss Marine Policy Fellowship Program) from provisions restricting contributions by the Secretary of Commerce to two-thirds of the total cost of sea grant programs and projects. (Sec. 7) Requires that sea grant colleges provide extension services (currently, advisory services). (Sec. 8) Requires that amounts available for fellowships (under provisions relating to graduate and post-graduate fellowships related to ocean, coastal, and Great""",0.5497296452522278,"National Sea Grant College Program Amendments Act of 2008 - (Sec. 4) Amends the National Sea Grant College Program Act to: (1) substitute ""management"" for ""utilization"" in the definition of ""field related to ocean, coastal, and Great Lakes resources""; (2) substitute ""extension services"" for ""advisory services"" in the definition of ""project""; and (3) add a definition for ""regional research and information plan.""

(Sec. 5) Adds regional and national projects as elements of the national sea grant college program. Removes a reference to the sea grant review panel from provisions relating to the administration of the program. Refers to regional or national (under current law, national) strategic investments being developed with the approval of sea grant colleges and the sea grant institutes (under current law, with the approval of the sea grant review panel and the colleges and institutes). Revises the program director's duties.

 Requires that sea grants or contracts be responsive to the needs or problems of the nation, as well as to individual states and regions.

(Sec. 6) Limits the special grant and graduate fellowship amounts that may be provided to 5% (under current law, 1%) of the amount appropriated for the National Sea Grant College Program.

(Sec. 7) Requires that sea grant colleges provide extension (under current law, advisory) services.

(Sec. 8) Exempts marine policy fellowships from federal cost sharing requirements.

(Sec. 9) Redesignates the sea grant review panel as the National Sea Grant Advisory Board and modifies it's duties and powers and various administrative matters.

(Sec. 10) Authorizes appropriations to carry out the Act. Allows any appropriated amounts exceeding the amounts appropriated for FY2003 to be distributed (among other places) to certain regional or national (under current law, national) strategic investments.

(Sec. 11) Repeals a National Sea Grant College Program Act Amendments of 2002 provision requiring an annual report to the House Committee on Resources and Science and the Senate Committee on Commerce, Science, and Transportation on coordination of oceans and coastal research activities of the National Oceanic and Atmospheric Administration (NOAA), including the Coastal Ocean Program and the National Sea Grant College Program, and the National Science Foundation.",0.902190089225769,0.8718384504318237,0.8867546319961548,0.007875503040850163
966,966,966,1966,0.342342342342342,0.235294117647059,0.261261261261261,0.767676767676768,0.530612244897959,0.585858585858586,0.473520249221184,0.32601880877743,0.361370716510903,16.877,18.784,23.677,12.955,16.481,21.032,258,86,36,414,61,36,123,7,1290,1097.05,904.727,1045.735,0,"(This measure has not been amended since it was passed by the Senate on October 16, 2016. Security Assessment Feasibility for Equipment Testing and Evaluation of Capabilities for our Homeland Act or the SAFE TECH Act (Sec. 3) This bill directs the Transportation Security Administration (TSA) of the Department of Homeland Security (DHS) to develop a program to enable a vendor of transportation security screening technology to obtain testing, including as an alternative to the TSA's testing process, by an appropriate third party before procurement or development of such technology. The third party testing program shall include detection testing to evaluate the performance of a security screening technology relating to the probability of detection, the probability of false alarm, and other indicators that such technology is able to meet the TSA's mission needs for detection of explosives and prohibited items. The TSA shall: (1) coordinate such testing with any associated subsequent final DHS testing, (2) share detection testing information and standards with appropriate international partners, and (3) prioritize field testing of security screening technology and equipment by third parties. Such testing may include as an alternative to the TSA's testing process at the TSA Systems Integration Facility, including testing for health and safety factors, operator interface, human factors, environmental factors, throughput, reliability, maintainability, and availability factors. The TSA shall:",0.5514413118362427,Security Assessment Feasibility for Equipment Testing and Evaluation of Capabilities for our Homeland Act or the SAFE TECH Act (Sec. 3) This bill directs the Transportation Security Administration (TSA) to develop a program allowing a vendor to obtain performance testing of transportation security screening technology through a third party as an alternative to the TSA's regular testing process.  (Sec. 4) The TSA must develop a process for reciprocal recognition of security standards in coordination with the European Civil Aviation Conference. (Sec. 5) The Government Accountability Office must report on the third-party testing program established by this bill.,0.8655322790145874,0.9184893369674684,0.8912248611450195,0.06864984333515167
967,967,967,1967,0.834905660377358,0.554502369668246,0.655660377358491,0.539634146341463,0.357798165137615,0.423780487804878,0.655555555555556,0.434944237918216,0.514814814814815,16.154,21.341,26.64,12.252,14.726,24.392,242,87,34,365,52,23,119,5,1139,1022.72,841.585,999.151,0,"(Sec. 3) Prohibits the Board of Directors of the Overseas Private Investment Corporation (OPIC) from voting in favor of any action proposed to be taken by OPIC that is likely to have significant adverse environmental impacts unless: (1) an environmental impact assessment or initial environmental audit, analyzing the environmental impacts of the proposed action and of alternatives to the proposed action has been completed by the project applicant and made available to the Board; and (2) such assessment or audit has been made available to the public of the United States, locally affected groups in the host country, and host country nongovernmental organizations.(Sec. 4) Requires the Board to hold a public hearing to afford an opportunity for any person to present views regarding OPIC activities. (Sec. 5) Authorizes the United States Trade Representative (USTR) to designate a Deputy USTR to serve on the Board in place of the U.S. Trade Representative.(Sec. 6) Directs the Agency for International Development (AID) to require corporations and other entities to: (1) share the costs of feasibility studies and other project planning services funded under this Act; and (2) reimburse AID if the corporation or entity concerned succeeds in project implementation.(Sec. 7) Increases the amount authorized to be appropriated for FY 2000 and",0.5845327377319336,"(Sec. 3) Revises certain OPIC requirements to prohibit the OPIC Board of Directors from voting in favor of any proposed action likely to have significant adverse environmental impacts that are sensitive, diverse, or unprecedented, unless: (1) an environmental impact assessment or initial environmental audit has been completed by the project applicant and made available to the Board of Directors; and (2) such assessment or audit has been made available to the U.S. public, locally affected groups in the host country, and host country nongovernmental organizations. Requires OPIC in conjunction with each Board of Directors' meeting to hold a public hearing in order to afford an opportunity for any person to present views regarding OPIC activities.
(Sec. 4) Revises the composition of the OPIC Board of Directors.
(Sec. 5) Revises the purposes of the Trade and Development Agency to include, with respect to the promotion of U.S. private sector participation in development projects in developing and middle-income countries, special emphasis on economic sectors with significant U.S. export potential, such as energy, transportation, telecommunications, and environment. Directs the Agency to require corporations and other entities to: (1) share the costs of feasibility studies and other project planning services; and (2) reimburse the Agency those funds it has provided, if the corporation or entity concerned succeeds in project implementation. Authorizes appropriations.
(Sec. 6) Requires the Trade Promotion Coordinating Committee (TPCC) to: (1) report on actions taken to eliminate the areas of overlap and duplication identified among Federal export promotion activities; (2) coordinate efforts to sponsor or promote any trade show or trade fair; (3) work with all relevant State and national organizations, including the National Governors' Association, that have established trade promotion offices; and (4) report to Congress on actions taken to promote better coordination among State, Federal, and private sector export promotion activities.
(Sec. 7) Amends the Export Enhancement Act of 1988 to change the deadline for TPCC annual reports from September 30 to March 30.",0.9268227219581604,0.8891404867172241,0.9075905680656432,0.1866372525691986
